school_id,school_name,district,county,school_type,grades_served,year,y_chronic_abs,y_grad_4yr,x_attendance_rate,x_dropout_rate,x_enrollment,x_mobility_rate,x_pct_asian,x_pct_black,x_pct_el,x_pct_hispanic,x_pct_homeless,x_pct_iep,x_pct_low_income,x_pct_white,x_suspension_rate,x_teacher_attendance,x_teacher_retention,x_ap_coursework,y_ela_prof,y_math_prof
05-016-2070-17-0003,Maine South High School,Maine Township HSD 207,Cook,HIGH SCHOOL,9 - 12,2022,22.3,96.6,92.5,,2409,2.8,4.4,0.5,1.7,10.7,,9.3,5.5,82.0,,,92.2,,56.2,56.1
05-016-2070-17-0004,Maine West High School,Maine Township HSD 207,Cook,HIGH SCHOOL,9 - 12,2022,43.7,91.8,87.0,0.9,1939,7.1,10.3,3.4,11.9,44.9,1.2,13.6,32.1,38.7,,,93.8,,25.4,27.3
05-016-2110-17-0001,J B Conant High School,Township HSD 211,Cook,HIGH SCHOOL,9 - 12,2022,15.5,96.0,94.4,0.5,2401,4.8,29.0,4.0,6.4,18.1,0.7,7.3,24.7,45.6,,,95.1,,45.8,55.0
05-016-2110-17-0002,Wm Fremd High School,Township HSD 211,Cook,HIGH SCHOOL,9 - 12,2022,12.6,95.0,95.0,0.6,2633,4.9,32.3,4.2,4.3,10.6,0.5,7.4,16.8,49.2,,,96.1,,59.8,67.7
05-016-2110-17-0003,Palatine High School,Township HSD 211,Cook,HIGH SCHOOL,9 - 12,2022,26.1,88.5,91.7,2.8,2626,8.1,8.0,5.0,18.7,48.8,3.8,11.8,52.2,35.7,,,96.4,,30.0,30.3
05-016-2110-17-0004,Schaumburg High School,Township HSD 211,Cook,HIGH SCHOOL,9 - 12,2022,14.9,93.1,94.4,0.8,2192,5.3,17.3,5.1,5.2,24.4,1.8,8.2,29.5,48.6,,,97.7,,38.9,50.2
05-016-2110-17-0006,Hoffman Estates High School,Township HSD 211,Cook,HIGH SCHOOL,9 - 12,2022,21.5,93.7,92.8,0.7,1977,7.7,21.8,11.3,9.1,33.3,1.3,11.3,44.2,29.0,,,97.0,,33.1,39.0
05-016-2140-17-0002,Elk Grove High School,Township HSD 214,Cook,HIGH SCHOOL,9 - 12,2022,31.2,93.1,90.4,2.1,1899,10.1,9.0,2.3,17.1,47.5,2.0,8.7,44.1,38.4,,,96.1,,25.6,23.8
05-016-2140-17-0004,John Hersey High School,Township HSD 214,Cook,HIGH SCHOOL,9 - 12,2022,15.3,95.1,94.0,0.7,2013,4.7,10.7,1.4,4.0,15.4,0.6,11.2,19.3,69.2,,,97.9,,63.0,60.9
05-016-2140-17-0005,Prospect High School,Township HSD 214,Cook,HIGH SCHOOL,9 - 12,2022,14.3,97.1,94.2,0.6,2181,4.0,7.5,1.5,2.4,13.9,,9.1,15.4,73.1,,,94.1,,56.1,53.9
05-016-2140-17-0006,Wheeling High School,Township HSD 214,Cook,HIGH SCHOOL,9 - 12,2022,33.2,90.7,89.9,3.3,1646,11.5,6.0,2.4,21.3,66.1,4.0,12.9,51.1,23.9,,,95.6,,21.5,26.7
05-016-2140-17-0007,Rolling Meadows High School,Township HSD 214,Cook,HIGH SCHOOL,9 - 12,2022,30.5,92.2,90.0,1.8,1939,9.8,6.5,4.0,13.2,37.3,1.4,9.9,35.5,48.6,,,95.9,,39.6,38.1
05-016-2140-17-0008,Buffalo Grove High School,Township HSD 214,Cook,HIGH SCHOOL,9 - 12,2022,25.7,95.0,91.2,1.8,1892,5.0,9.8,1.8,11.7,31.4,,10.4,28.6,53.5,,,96.8,,42.4,45.8
05-016-2190-17-0002,Niles North High School,Niles Twp HSD 219,Cook,HIGH SCHOOL,9 - 12,2022,25.8,91.1,91.5,1.1,1984,7.0,34.0,9.0,8.8,17.0,1.1,11.0,32.2,35.1,,,94.4,,36.4,37.8
05-016-2190-17-0003,Niles West High School,Niles Twp HSD 219,Cook,HIGH SCHOOL,9 - 12,2022,26.6,93.2,91.7,1.0,2474,5.1,33.0,5.9,8.9,14.6,,9.3,27.5,42.0,,,95.5,,38.3,40.3
05-016-2250-17-0001,Glenbrook North High School,Glenbrook HSD 225,Cook,HIGH SCHOOL,9 - 12,2022,15.9,96.3,93.7,,2015,9.2,18.8,0.6,1.8,5.5,,15.3,4.1,70.4,,,95.1,,71.5,70.6
05-016-2250-17-0002,Glenbrook South High School,Glenbrook HSD 225,Cook,HIGH SCHOOL,9 - 12,2022,24.5,95.2,91.4,0.9,3033,7.5,19.9,1.5,6.9,14.2,0.5,12.6,16.6,59.5,,,94.1,,58.6,57.8
06-016-2000-13-0001,Oak Park & River Forest High Sch,Oak Park - River Forest SD 200,Cook,HIGH SCHOOL,9 - 12,2022,13.6,93.7,94.2,1.2,3329,5.8,4.1,18.3,0.9,13.5,0.5,17.0,14.2,55.2,,,94.0,,56.9,51.0
06-016-2010-17-0001,J Sterling Morton East High Sch,J S Morton HSD 201,Cook,HIGH SCHOOL,10 - 12,2022,38.9,80.8,88.8,8.3,3210,21.0,,1.6,28.7,93.8,1.4,9.3,91.4,3.9,,,89.0,,9.5,6.9
06-016-2010-17-0002,J Sterling Morton West High Sch,J S Morton HSD 201,Cook,HIGH SCHOOL,9 - 12,2022,40.1,85.6,87.8,4.7,3541,17.5,1.2,5.3,14.9,86.9,1.1,17.9,78.7,5.9,,,90.1,,16.5,12.2
06-016-2010-17-0003,J Sterling Morton Freshman Cntr,J S Morton HSD 201,Cook,HIGH SCHOOL,9,2022,30.2,,91.2,,1123,15.0,,2.0,40.7,92.8,,9.3,87.7,1.6,,,83.4,,,
06-016-2040-17-0001,Lyons Twp High Sch,Lyons Twp HSD 204,Cook,HIGH SCHOOL,9 - 12,2022,28.1,95.1,91.2,0.4,3919,3.4,2.3,3.2,3.5,23.8,0.4,11.8,11.8,67.6,,,97.2,,49.1,52.8
06-016-2080-17-0001,Riverside Brookfield Twp HS,Riverside-Brookfield Twp SD 208,Cook,HIGH SCHOOL,9 - 12,2022,19.1,95.5,93.0,1.5,1625,6.4,2.0,5.4,3.8,39.3,1.5,13.2,25.6,49.9,,,93.6,,48.2,51.3
06-016-2090-17-0001,Proviso East High School,Proviso Twp HSD 209,Cook,HIGH SCHOOL,9 - 12,2022,59.5,72.7,80.3,2.2,1669,21.6,,37.0,21.8,60.3,3.5,15.0,45.7,1.3,,,89.0,,3.6,2.1
06-016-2090-17-0002,Proviso West High School,Proviso Twp HSD 209,Cook,HIGH SCHOOL,9 - 12,2022,50.9,80.2,84.1,0.7,1881,19.4,0.6,38.8,19.6,57.8,2.8,17.2,27.2,1.4,,,82.7,,2.9,2.9
06-016-2090-17-0003,Proviso Math and Science Academy,Proviso Twp HSD 209,Cook,HIGH SCHOOL,9 - 12,2022,17.3,96.9,93.6,,865,,2.2,20.3,3.9,69.7,,6.4,20.1,6.5,,,84.8,,42.8,50.7
06-016-2120-16-0001,East Leyden High School,Leyden CHSD 212,Cook,HIGH SCHOOL,9 - 12,2022,40.0,81.6,88.2,1.8,1762,19.1,3.5,1.2,17.8,59.3,0.8,10.6,40.9,34.6,,,92.3,,21.4,26.4
06-016-2120-16-0002,West Leyden High School,Leyden CHSD 212,Cook,HIGH SCHOOL,9 - 12,2022,37.1,82.8,89.5,1.8,1630,18.5,1.8,1.3,13.6,83.3,1.0,17.1,47.4,12.5,,,93.5,,13.7,10.8
06-016-2340-16-0001,Ridgewood Comm High School,Ridgewood CHSD 234,Cook,HIGH SCHOOL,9 - 12,2022,32.0,97.1,90.9,,784,11.5,9.7,,9.4,26.8,,10.8,25.3,61.4,,,95.5,,25.5,26.0
06-016-4010-26-0001,Elmwood Park High School,Elmwood Park CUSD 401,Cook,HIGH SCHOOL,9 - 12,2022,39.1,88.0,88.5,5.1,976,13.0,2.6,1.9,11.8,59.7,,12.2,42.3,34.4,,,79.9,,22.7,25.3
07-016-2050-17-0001,Thornton Township High School,Thornton Twp HSD 205,Cook,HIGH SCHOOL,9 - 12,2022,73.6,73.0,79.3,9.8,1517,20.4,1.7,67.7,17.3,29.2,1.8,13.6,90.1,,,,88.4,,5.0,6.0
07-016-2050-17-0002,Thornridge High School,Thornton Twp HSD 205,Cook,HIGH SCHOOL,9 - 12,2022,74.8,71.2,79.8,6.5,966,27.0,,94.4,3.0,3.8,2.2,20.5,64.7,,,,88.5,,5.8,3.1
07-016-2050-17-0003,Thornwood High School,Thornton Twp HSD 205,Cook,HIGH SCHOOL,9 - 12,2022,58.5,80.7,84.6,1.6,1908,15.0,,84.0,4.2,12.4,2.0,18.2,63.6,0.7,,,94.0,,7.9,6.1
07-016-2060-17-0001,Bloom High School,Bloom Twp HSD 206,Cook,HIGH SCHOOL,9 - 12,2022,56.2,86.2,83.5,0.7,1688,15.7,,37.3,20.7,54.0,0.9,17.1,75.4,4.3,,,87.8,,8.3,6.6
07-016-2060-17-0002,Bloom Trail High School,Bloom Twp HSD 206,Cook,HIGH SCHOOL,9 - 12,2022,51.6,83.8,85.5,2.4,1174,22.2,,54.6,7.0,28.4,1.0,15.0,74.6,10.3,,,87.4,,7.3,6.1
07-016-2100-17-0001,Lemont Twp High School,Lemont Twp HSD 210,Cook,HIGH SCHOOL,9 - 12,2022,22.4,93.7,92.6,0.8,1364,2.4,4.8,1.0,2.9,11.5,,11.0,13.8,79.6,,,96.5,,47.2,50.6
07-016-2150-17-0001,Thornton Fractnl No High School,Thornton Fractional Twp HSD 215,Cook,HIGH SCHOOL,9 - 12,2022,31.9,87.8,91.4,4.5,1286,16.8,,63.9,13.4,31.9,3.0,14.0,84.5,1.9,,,93.1,,10.1,6.6
07-016-2150-17-0002,Thornton Fractnl So High School,Thornton Fractional Twp HSD 215,Cook,HIGH SCHOOL,9 - 12,2022,27.1,85.7,90.2,3.5,1904,12.1,0.9,64.8,5.4,20.9,2.9,12.8,66.7,10.1,,,96.5,,12.8,10.1
07-016-2170-16-0001,Argo Community High School,Argo CHSD 217,Cook,HIGH SCHOOL,9 - 12,2022,27.9,88.8,91.5,2.1,1886,9.0,1.6,10.0,15.9,54.6,0.9,13.3,47.8,31.0,,,97.6,,17.1,20.8
07-016-2180-16-0001,DD Eisenhower High Sch (Campus),CHSD 218,Cook,HIGH SCHOOL,9 - 12,2022,40.0,78.1,88.6,3.2,1791,12.0,0.6,27.9,15.3,62.8,1.3,21.1,82.9,6.3,,,94.5,,9.0,8.2
07-016-2180-16-0004,H L Richards High Sch(Campus),CHSD 218,Cook,HIGH SCHOOL,9 - 12,2022,38.5,80.8,89.7,2.1,1599,10.7,1.9,23.8,11.3,28.4,,15.8,62.0,42.5,,,93.2,,16.5,20.1
07-016-2180-16-0007,A B Shepard High Sch (Campus),CHSD 218,Cook,HIGH SCHOOL,9 - 12,2022,34.1,88.0,90.3,1.3,1827,8.2,1.5,20.9,7.2,34.1,0.7,15.2,62.6,41.2,,,93.8,,22.0,20.9
07-016-2200-17-0001,Reavis High School,Reavis Twp HSD 220,Cook,HIGH SCHOOL,9 - 12,2022,21.0,88.9,92.9,2.2,1983,7.8,1.6,1.8,18.5,61.1,0.8,13.1,50.1,33.3,,,96.2,,17.6,17.2
07-016-2270-17-0002,Rich Township High School,Rich Twp HSD 227,Cook,HIGH SCHOOL,9 - 12,2022,66.2,83.3,78.6,2.6,2503,17.7,0.4,83.7,6.5,9.9,0.7,19.1,99.0,1.3,,,74.3,,8.4,5.7
07-016-2280-16-0001,Bremen High School,Bremen CHSD 228,Cook,HIGH SCHOOL,9 - 12,2022,39.2,88.2,86.5,2.9,1397,10.2,0.7,22.6,17.0,62.3,1.1,13.2,32.4,11.4,,,93.1,,9.9,8.3
07-016-2280-16-0002,Tinley Park High School,Bremen CHSD 228,Cook,HIGH SCHOOL,9 - 12,2022,34.9,90.8,87.6,2.3,1014,9.5,3.3,24.8,4.5,23.7,1.1,10.7,26.4,43.0,,,95.6,,18.9,24.8
07-016-2280-16-0003,Hillcrest High School,Bremen CHSD 228,Cook,HIGH SCHOOL,9 - 12,2022,58.5,72.8,79.5,4.9,1171,16.3,,91.2,,4.4,4.4,14.3,54.1,,,,91.9,,5.4,8.4
07-016-2280-16-0004,Oak Forest High School,Bremen CHSD 228,Cook,HIGH SCHOOL,9 - 12,2022,25.4,92.6,89.7,0.7,1456,10.4,4.9,12.5,8.9,28.0,1.2,13.3,28.4,49.5,,,94.0,,25.2,25.8
07-016-2290-16-0001,Oak Lawn Comm High School,Oak Lawn CHSD 229,Cook,HIGH SCHOOL,9 - 12,2022,20.5,92.1,93.2,2.2,1814,6.5,2.0,5.8,12.2,38.9,0.8,14.3,35.0,52.0,,,94.8,,17.6,19.9
07-016-2300-13-0001,Carl Sandburg High School,Cons HSD 230,Cook,HIGH SCHOOL,9 - 12,2022,18.4,93.9,93.7,0.7,2881,4.3,6.4,5.9,5.1,13.4,0.6,12.0,18.2,71.8,,,95.8,,42.3,39.8
07-016-2300-13-0002,Amos Alonzo Stagg High School,Cons HSD 230,Cook,HIGH SCHOOL,9 - 12,2022,24.6,94.3,92.3,0.8,2522,7.9,3.5,3.0,10.9,19.0,0.8,13.0,34.8,71.8,,,96.9,,32.0,34.7
07-016-2300-13-0003,Victor J Andrew High School,Cons HSD 230,Cook,HIGH SCHOOL,9 - 12,2022,19.2,91.9,93.6,0.5,2241,3.8,4.3,5.1,3.7,14.1,0.4,11.9,21.5,73.2,,,94.9,,35.1,38.7
07-016-2310-16-0001,Evergreen Park High School,Evergreen Park CHSD 231,Cook,HIGH SCHOOL,9 - 12,2022,16.3,92.9,93.8,,933,4.8,,31.0,4.4,31.0,,15.3,30.2,34.8,,,94.1,,25.0,23.1
07-016-2330-16-0001,Homewood-Flossmoor High School,Homewood Flossmoor CHSD 233,Cook,HIGH SCHOOL,9 - 12,2022,32.6,93.6,89.9,0.6,2720,6.1,0.7,71.5,0.8,8.4,1.6,13.4,10.5,14.6,,,93.9,,24.1,25.4
07-016-9010-25-001C,Southland College Prep Charter High School,Southland College Prep Charter High School,Cook,CHARTER SCH,9 - 12,2022,9.2,99.1,93.6,,575,2.6,,88.3,,4.9,,11.7,48.2,1.9,,,87.4,,38.5,24.8
15-016-2990-25-0001,Amundsen High School,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,52.1,94.1,85.2,1.6,1486,5.1,7.1,7.7,9.8,49.5,0.8,16.6,44.5,31.5,,,91.6,,32.0,31.1
15-016-2990-25-0003,Bogan High School,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,77.1,60.4,74.7,13.6,746,22.8,,61.9,14.2,36.7,4.6,24.8,82.4,,,,91.9,,7.6,2.7
15-016-2990-25-0006,Carver Military Academy HS,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,49.1,94.2,86.4,,407,9.2,,36.1,9.1,62.4,4.2,8.8,84.8,,,,84.1,,9.0,7.2
15-016-2990-25-0011,Farragut Career Academy HS,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,80.3,64.3,69.2,9.6,495,20.6,,8.7,35.2,90.1,6.1,28.3,98.6,,,,90.8,,4.0,8.0
15-016-2990-25-0012,Fenger Academy High School,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,84.2,47.7,70.9,11.4,237,35.4,,97.9,,,35.4,24.5,88.6,,,,75.8,,4.5,0.9
15-016-2990-25-0013,Foreman High School,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,71.9,51.5,73.7,10.5,567,22.4,,16.0,38.6,78.0,4.9,24.7,92.4,4.9,,,87.4,,7.3,5.6
15-016-2990-25-0014,Back of The Yards IB HS,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,51.0,97.3,84.4,,1052,3.8,1.8,2.1,24.0,94.6,,9.3,92.8,,,,86.4,,19.4,25.1
15-016-2990-25-0015,Gage Park High School,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,70.7,49.5,74.4,16.6,300,27.9,,30.3,34.3,67.3,30.0,22.7,94.3,,,,94.5,,3.7,2.2
15-016-2990-25-0016,Harlan Community Academy HS,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,84.4,58.4,71.6,7.2,297,27.3,,97.0,,,10.8,24.9,92.9,,,,91.9,,4.5,3.4
15-016-2990-25-0019,Hirsch Metropolitan High School,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,74.7,34.1,73.0,18.6,78,35.2,,97.4,,,20.5,41.0,85.9,,,,86.4,,8.8,3.5
15-016-2990-25-0020,Hubbard High School,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,67.3,84.1,79.9,5.9,1809,9.8,,5.5,24.9,92.9,3.4,14.5,90.6,1.1,,,94.1,,8.6,7.8
15-016-2990-25-0021,Hyde Park Academy High School,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,70.5,86.1,80.8,4.5,695,17.8,,99.0,,,8.3,19.0,98.7,,,,91.0,,3.6,3.0
15-016-2990-25-0022,Thomas Kelly College Preparatory,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,63.9,75.5,76.9,6.6,1721,10.8,12.7,4.1,34.7,80.6,2.7,18.8,95.1,2.0,,,93.6,,9.2,12.1
15-016-2990-25-0023,Kelvyn Park High School,City of Chicago SD 299,Cook,HIGH SCHOOL,7 - 12,2022,73.0,57.9,75.5,5.5,489,16.7,,8.2,41.7,87.7,5.3,25.8,89.8,2.5,,,88.2,,3.4,2.2
15-016-2990-25-0024,Kennedy High School,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,66.5,74.1,79.1,5.4,1485,11.4,,3.2,14.3,79.8,1.3,20.4,66.4,16.0,,,92.9,,14.1,9.3
15-016-2990-25-0025,Kenwood Academy High School,City of Chicago SD 299,Cook,HIGH SCHOOL,7 - 12,2022,33.0,94.4,90.3,0.8,2240,4.2,2.1,87.2,1.1,4.2,1.4,5.3,58.9,4.3,,,90.8,,37.3,35.1
15-016-2990-25-0026,Lake View High School,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,65.4,86.9,78.0,1.2,1432,11.5,3.2,13.1,15.1,71.8,3.6,16.9,76.0,9.4,,,90.2,,15.0,14.2
15-016-2990-25-0027,Lane Technical High School,City of Chicago SD 299,Cook,HIGH SCHOOL,7 - 12,2022,29.0,98.4,91.3,0.5,4380,2.0,10.8,6.8,1.3,35.3,0.4,5.9,35.6,38.2,,,94.7,,87.4,89.0
15-016-2990-25-0029,Marshall Metropolitan High School,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,86.8,56.3,64.5,10.8,185,36.1,,95.1,,,28.6,28.1,98.4,,,,79.4,,8.8,3.0
15-016-2990-25-0030,Mather High School,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,60.5,80.0,81.9,3.7,1702,11.6,21.8,15.9,29.0,46.7,2.1,16.5,78.8,13.2,,,92.2,,9.7,15.5
15-016-2990-25-0031,Morgan Park High School,City of Chicago SD 299,Cook,HIGH SCHOOL,7 - 12,2022,82.1,75.0,71.4,2.7,1138,11.4,,97.0,,2.2,2.0,15.4,80.2,,,,85.0,,8.9,2.2
15-016-2990-25-0034,Phillips Academy High School,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,87.5,68.0,65.3,9.3,505,32.5,,98.2,,,4.6,23.6,88.1,,,,86.3,,2.7,0.7
15-016-2990-25-0035,Roosevelt High School,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,66.6,71.2,78.5,5.0,1009,17.1,7.6,12.3,43.1,73.4,1.8,21.7,86.0,4.9,,,95.7,,5.6,4.6
15-016-2990-25-0036,Schurz High School,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,74.5,70.0,72.4,6.3,1386,14.7,1.9,8.7,30.4,82.8,3.8,21.9,88.3,4.6,,,93.4,,7.4,6.9
15-016-2990-25-0037,Senn High School,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,55.3,82.9,82.5,3.5,1521,11.4,14.7,26.1,18.5,40.2,2.0,12.7,75.7,16.2,,,89.5,,24.6,20.3
15-016-2990-25-0039,King College Prep High School,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,39.9,99.2,89.4,,623,3.9,,94.7,,2.4,9.5,11.6,80.9,,,,73.2,,12.6,19.4
15-016-2990-25-0041,Steinmetz College Prep HS,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,75.5,71.8,72.3,5.6,1145,19.7,1.9,18.0,28.5,73.8,3.4,20.4,81.8,4.6,,,92.3,,7.0,6.3
15-016-2990-25-0042,Sullivan High School,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,61.6,80.7,77.6,3.9,567,22.1,8.8,34.9,43.6,42.9,8.6,30.9,93.1,9.7,,,89.0,,5.2,5.2
15-016-2990-25-0043,Taft High School,City of Chicago SD 299,Cook,HIGH SCHOOL,7 - 12,2022,50.6,87.9,84.2,1.6,4100,6.3,7.2,2.9,10.9,42.1,1.0,13.3,49.3,43.6,,,96.0,,31.9,32.7
15-016-2990-25-0044,Tilden Career Communty Academy HS,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,82.1,46.8,69.5,14.9,178,33.7,,39.9,25.3,50.0,41.0,26.4,91.0,7.9,,,89.5,,5.0,3.3
15-016-2990-25-0046,Von Steuben Metro Science HS,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,43.7,99.5,87.6,,1673,3.2,15.8,10.2,7.1,54.0,,6.0,61.8,16.9,,,92.9,,32.4,34.8
15-016-2990-25-0047,Lincoln Park High School,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,52.1,90.8,83.8,1.0,2060,7.6,9.9,20.9,3.1,31.6,1.3,9.6,46.4,32.3,,,89.7,,47.3,44.6
15-016-2990-25-0048,Washington G High School,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,68.6,87.1,80.9,4.0,1530,8.7,,5.6,18.9,89.1,2.7,17.8,86.3,3.9,,,89.7,,7.8,7.1
15-016-2990-25-0049,Wells Community Academy HS,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,75.4,72.9,75.1,5.3,312,19.9,,49.7,17.3,40.7,10.9,26.0,79.5,4.5,,,89.7,,2.4,2.4
15-016-2990-25-0052,Crane Medical Prep HS,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2022,83.4,95.2,74.1,,399,12.4,,83.7,,15.0,3.5,8.8,88.5,,,,80.0,,1.9,3.9
15-016-2990-25-0053,Disney II Magnet HS,City of Chicago SD 299,Cook,HIGH SCHOOL,7 - 12,2022,54.5,94.0,84.9,,777,3.8,3.9,23.0,7.7,52.5,4.1,13.6,60.0,17.9,,,89.9,,25.1,16.7
15-016-2990-25-010C,Urban Prep Chtr Acad Englewood HS,City of Chicago SD 299,Cook,CHARTER SCH,9 - 12,2022,35.1,87.7,90.5,,189,14.1,,98.4,,,6.3,29.6,89.9,,,,0.0,,0.0,1.6
15-016-2990-25-012C,IHSCA Charter High School,City of Chicago SD 299,Cook,CHARTER SCH,9 - 12,2022,63.6,88.6,80.0,,578,13.5,,2.2,44.8,96.9,1.7,19.6,82.2,,,,0.0,,5.0,0.8
15-016-2990-25-013C,Urban Prep Chtr Acad Bronzeville HS,City of Chicago SD 299,Cook,CHARTER SCH,9 - 12,2022,24.8,93.0,91.9,,322,16.1,,98.1,,,5.0,26.1,83.2,,,,0.0,,0.0,1.5
15-016-2990-25-015C,EPIC Academy High School,City of Chicago SD 299,Cook,CHARTER SCH,9 - 12,2022,62.3,85.1,78.7,,497,11.2,,56.1,18.1,37.6,14.3,23.9,93.6,,,,0.0,,3.2,0.8
15-016-2990-25-019C,Legal Prep Academy Charter HS,City of Chicago SD 299,Cook,CHARTER SCH,9 - 12,2022,69.5,90.2,79.8,,255,10.2,,94.1,,,6.3,18.4,89.8,,,,60.5,,1.4,0.0
15-016-2990-25-020C,IJLA Charter High School,City of Chicago SD 299,Cook,CHARTER SCH,9 - 12,2022,93.5,37.2,44.9,32.7,121,69.2,,,26.4,96.7,38.0,14.9,97.5,,,,71.4,,15.4,3.8
15-016-2990-25-022C,Intrinsic Charter High School,City of Chicago SD 299,Cook,CHARTER SCH,7 - 12,2022,37.7,95.8,89.4,,1036,3.5,,3.4,23.8,93.1,1.9,19.4,85.1,3.0,,,83.8,,13.1,12.3
15-016-2990-25-028C,Noble St Chtr-Pritzker College Prep,City of Chicago SD 299,Cook,CHARTER SCH,9 - 12,2022,39.5,99.1,88.6,,970,3.8,,3.9,24.5,94.2,,13.3,92.4,1.2,,,82.2,,9.1,12.6
15-016-2990-25-029C,Noble St Chtr Rauner College Prep,City of Chicago SD 299,Cook,CHARTER SCH,9 - 12,2022,66.2,94.0,81.6,,647,5.1,,20.7,18.2,75.0,1.5,15.9,62.9,3.2,,,81.7,,14.0,10.9
15-016-2990-25-030C,Noble St Chtr-Rowe-Clark MS Acad,City of Chicago SD 299,Cook,CHARTER SCH,9 - 12,2022,76.0,93.1,79.3,,380,12.3,,85.3,5.0,13.2,14.7,24.7,87.1,,,,65.1,,4.4,1.1
15-016-2990-25-031C,Noble St Chtr-Golder College Prep,City of Chicago SD 299,Cook,CHARTER SCH,9 - 12,2022,59.9,94.6,82.5,,669,8.9,,19.0,21.4,77.9,2.5,18.2,77.6,1.9,,,78.6,,17.3,6.5
15-016-2990-25-032C,Noble St Chtr-Comer College Prep,City of Chicago SD 299,Cook,CHARTER SCH,6 - 12,2022,64.8,89.5,83.3,1.7,1082,9.0,,96.5,1.6,1.8,7.1,16.7,72.1,,,,75.6,,8.4,4.7
15-016-2990-25-033C,Noble St Chtr-UIC College Prep,City of Chicago SD 299,Cook,CHARTER SCH,9 - 12,2022,60.8,98.7,82.1,,911,6.3,4.1,31.2,12.0,63.1,4.0,16.9,78.4,,,,78.4,,9.3,15.4
15-016-2990-25-034C,Noble St Chtr-Chicago Bulls Prep,City of Chicago SD 299,Cook,CHARTER SCH,9 - 12,2022,60.5,98.3,83.5,,1172,6.9,,36.0,15.1,62.5,1.7,19.3,88.3,,,,84.2,,11.6,15.8
15-016-2990-25-035C,Noble St Chtr-Muchin College Prep,City of Chicago SD 299,Cook,CHARTER SCH,9 - 12,2022,59.7,97.3,85.3,,957,5.9,5.4,31.9,13.1,61.3,5.9,12.3,79.8,,,,72.4,,15.0,15.0
15-016-2990-25-036C,Noble St Chtr-Johnson College Prep,City of Chicago SD 299,Cook,CHARTER SCH,9 - 12,2022,78.4,91.9,76.2,,491,16.7,,94.9,,4.1,16.7,25.3,87.0,,,,71.9,,6.2,3.8
15-016-2990-25-037C,Noble St Chtr-Hansberry College Prep - Silver,City of Chicago SD 299,Cook,CHARTER SCH,9 - 12,2022,61.2,92.5,83.6,,488,13.5,,97.7,,,6.1,21.3,75.6,,,,81.3,,10.8,13.6
15-016-2990-25-038C,Noble St Chtr-DRW Trading College Prep,City of Chicago SD 299,Cook,CHARTER SCH,9 - 12,2022,83.6,89.6,72.1,,318,19.5,,94.7,,4.4,16.7,28.9,88.1,,,,63.2,,2.7,2.7
15-016-2990-25-039C,Noble St Chtr-Butler College Prep - Crimson,City of Chicago SD 299,Cook,CHARTER SCH,9 - 12,2022,73.8,98.1,78.6,,625,12.7,,93.0,2.2,6.1,8.3,20.8,85.0,,,,71.8,,7.0,3.8
15-016-2990-25-040C,Noble St Chtr-Baker Campus,City of Chicago SD 299,Cook,CHARTER SCH,9 - 12,2022,76.9,84.4,77.3,5.5,252,26.3,,79.8,14.3,18.7,11.9,25.0,84.9,,,,66.1,,13.2,11.8
