school,year,D_black_white,D_lowincome_notlowincome,D_white_hispanic
Elmwood Park High School         ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Englewood STEM High School,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Englewood STEM High School,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Englewood STEM High School,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Englewood STEM High School,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Englewood STEM High School,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Englewood STEM High School,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Evanston Twp High School,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Evanston Twp High School,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Evanston Twp High School,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Evanston Twp High School,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Evanston Twp High School,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Evanston Twp High School,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Evanston Twp High School,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Evanston Twp High School,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Evanston Twp High School         ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Evanston Twp High School         ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Evergreen Park High School,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Evergreen Park High School,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Evergreen Park High School,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Evergreen Park High School,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Evergreen Park High School,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Evergreen Park High School,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Evergreen Park High School,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Evergreen Park High School,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Evergreen Park High School       ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Evergreen Park High School       ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Farragut Career Academy HS,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Farragut Career Academy HS,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Farragut Career Academy HS,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Farragut Career Academy HS,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Farragut Career Academy HS,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Farragut Career Academy HS,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Farragut Career Academy HS,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Farragut Career Academy HS,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Farragut Career Academy HS       ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Farragut Career Academy HS       ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Fenger Academy High School,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Fenger Academy High School,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Fenger Academy High School,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Fenger Academy High School,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Fenger Academy High School,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Fenger Academy High School,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Fenger Academy High School,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Fenger Academy High School,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Fenger Academy High School       ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Fenger Academy High School       ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Foreman High School,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Foreman High School,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Foreman High School,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Foreman High School,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Foreman High School,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Foreman High School,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Foreman High School,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Foreman High School,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Foreman High School              ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Foreman High School              ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Gage Park High School,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Gage Park High School,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Gage Park High School,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Gage Park High School,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Gage Park High School,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Gage Park High School,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Gage Park High School,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Gage Park High School,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Gage Park High School            ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Gage Park High School            ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Glenbrook North High School,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Glenbrook North High School,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Glenbrook North High School,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Glenbrook North High School,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Glenbrook North High School,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Glenbrook North High School,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Glenbrook North High School,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Glenbrook North High School,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Glenbrook North High School      ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
Glenbrook North High School      ,2017,0.7865127144466507,0.6084814665314048,0.6303904112872264
Glenbrook South High School,2018,0.7864616524779631,0.5877897656269258,0.6230274556540557
Glenbrook South High School,2019,0.7839074603594075,0.5542569409271805,0.6247704774800023
Glenbrook South High School,2020,0.7873785595622814,0.5458890801078016,0.6231312056700935
Glenbrook South High School,2021,0.7967067793961019,0.5492514836824691,0.6148661607598671
Glenbrook South High School,2022,0.7965876587239,0.5284115178179017,0.6101835313650843
Glenbrook South High School,2023,0.7939227726308796,0.5118302351061063,0.6030007625551171
Glenbrook South High School,2024,0.7885703578630185,0.5226036612987716,0.5984771053748413
Glenbrook South High School,2025,0.7828371078077657,0.5053128806800504,0.5947474157648664
Glenbrook South High School      ,2016,0.7582594210265702,0.575559100801645,0.6026948148460517
