school_id,year,TRACTID,LAT,LON,x_tract_median_hh_income,x_tract_total_n_hh,x_tract_pov_share_under_1_00,x_tract_urban,x_tract_lilatracts_1and10,x_tract_lilatracts_halfand10,x_tract_lilatracts_1and20,x_tract_lilatracts_vehicle,x_tract_lowincometracts,x_tract_la1and10,x_tract_lahalfand10,x_tract_la1and20,x_tract_transport_length,x_tract_pop20
15-016-2990-25-034C,2024,17031838000,41.87919,-87.678421,,576.0,0.2881944444444444,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,201753.60796914573,2651
15-016-2990-25-034C,2025,17031838000,41.87919,-87.678421,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,201753.60796914573,2651
15-016-2990-25-035C,2018,17031320102,41.882416,-87.627285,,,,,,,,,,,,,816052.5388814427,4846
15-016-2990-25-035C,2019,17031320102,41.882416,-87.627285,,,,,,,,,,,,,816052.5388814427,4846
15-016-2990-25-035C,2020,17031320102,41.882416,-87.627285,176506.0,815.0,0.0,,,,,,,,,,816052.5388814427,4846
15-016-2990-25-035C,2021,17031320102,41.882416,-87.627285,178084.0,865.0,0.0566473988439306,,,,,,,,,,816052.5388814427,4846
15-016-2990-25-035C,2022,17031320102,41.882416,-87.627285,162021.0,847.0,0.069657615,,,,,,,,,,816052.5388814427,4846
15-016-2990-25-035C,2023,17031320102,41.882416,-87.627285,109211.0,1087.0,0.055197792,,,,,,,,,,816052.5388814427,4846
15-016-2990-25-035C,2024,17031320102,41.882416,-87.627285,97725.0,1102.0,0.05353902,,,,,,,,,,816052.5388814427,4846
15-016-2990-25-035C,2025,17031320102,41.882416,-87.627285,,,,,,,,,,,,,816052.5388814427,4846
15-016-2990-25-036C,2018,17031680900,41.778717,-87.635453,17295.0,753.0,0.3240371845949535,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89517.5488649875,3573
15-016-2990-25-036C,2019,17031680900,41.778717,-87.635453,16411.0,716.0,0.3994413407821229,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89517.5488649875,3573
15-016-2990-25-036C,2020,17031680900,41.778717,-87.635453,19167.0,655.0,0.4412213740458015,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89517.5488649875,3573
15-016-2990-25-036C,2021,17031680900,41.778717,-87.635453,20370.0,775.0,0.4077419354838709,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89517.5488649875,3573
15-016-2990-25-036C,2022,17031680900,41.778717,-87.635453,22846.0,698.0,0.3094555873925501,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89517.5488649875,3573
15-016-2990-25-036C,2023,17031680900,41.778717,-87.635453,18333.0,609.0,0.3201970443349753,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89517.5488649875,3573
15-016-2990-25-036C,2024,17031680900,41.778717,-87.635453,22865.0,733.0,0.2837653478854025,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89517.5488649875,3573
15-016-2990-25-036C,2025,17031680900,41.778717,-87.635453,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89517.5488649875,3573
15-016-2990-25-037C,2018,17031711400,41.734499,-87.651357,40777.0,584.0,0.2414383561643835,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,137066.3897528565,2394
15-016-2990-25-037C,2019,17031711400,41.734499,-87.651357,43500.0,595.0,0.1781512605042017,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,137066.3897528565,2394
15-016-2990-25-037C,2020,17031711400,41.734499,-87.651357,42044.0,599.0,0.2871452420701169,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,137066.3897528565,2394
15-016-2990-25-037C,2021,17031711400,41.734499,-87.651357,43111.0,657.0,0.258751903,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,137066.3897528565,2394
15-016-2990-25-037C,2022,17031711400,41.734499,-87.651357,53929.0,701.0,0.1968616262482168,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,137066.3897528565,2394
15-016-2990-25-037C,2023,17031711400,41.734499,-87.651357,59188.0,700.0,0.1757142857142857,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,137066.3897528565,2394
15-016-2990-25-037C,2024,17031711400,41.734499,-87.651357,64615.0,674.0,0.1750741839762611,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,137066.3897528565,2394
15-016-2990-25-037C,2025,17031711400,41.734499,-87.651357,,,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,137066.3897528565,2394
15-016-2990-25-038C,2018,17031843000,41.86921,-87.709931,21198.0,515.0,0.4174757281553398,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125759.03306972398,2880
15-016-2990-25-038C,2019,17031843000,41.86921,-87.709931,19792.0,497.0,0.4426559356136821,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125759.03306972398,2880
15-016-2990-25-038C,2020,17031843000,41.86921,-87.709931,25962.0,528.0,0.3617424242424242,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125759.03306972398,2880
15-016-2990-25-038C,2021,17031843000,41.86921,-87.709931,22500.0,528.0,0.4034090909090909,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125759.03306972398,2880
15-016-2990-25-038C,2022,17031843000,41.86921,-87.709931,23587.0,496.0,0.4032258064516129,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125759.03306972398,2880
15-016-2990-25-038C,2023,17031843000,41.86921,-87.709931,21726.0,523.0,0.4053537284894837,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125759.03306972398,2880
15-016-2990-25-038C,2024,17031843000,41.86921,-87.709931,25483.0,448.0,0.2700892857142857,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125759.03306972398,2880
15-016-2990-25-038C,2025,17031843000,41.86921,-87.709931,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125759.03306972398,2880
15-016-2990-25-039C,2018,17031500200,41.70673,-87.602762,27247.0,477.0,0.350104822,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,78320.52917829048,1688
15-016-2990-25-039C,2019,17031500200,41.70673,-87.602762,31410.0,492.0,0.282520325203252,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,78320.52917829048,1688
15-016-2990-25-039C,2020,17031500200,41.70673,-87.602762,33909.0,476.0,0.2668067226890756,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,78320.52917829048,1688
15-016-2990-25-039C,2021,17031500200,41.70673,-87.602762,32888.0,473.0,0.2114164904862579,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,78320.52917829048,1688
15-016-2990-25-039C,2022,17031500200,41.70673,-87.602762,38451.0,451.0,0.1042128603104212,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,78320.52917829048,1688
15-016-2990-25-039C,2023,17031500200,41.70673,-87.602762,40720.0,426.0,0.1525821596244131,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,78320.52917829048,1688
15-016-2990-25-039C,2024,17031500200,41.70673,-87.602762,49028.0,411.0,0.077858881,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,78320.52917829048,1688
15-016-2990-25-039C,2025,17031500200,41.70673,-87.602762,,,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,78320.52917829048,1688
15-016-2990-25-040C,2018,17031460800,41.734303,-87.557463,,,,,,,,,,,,,168423.17301015908,3639
15-016-2990-25-040C,2019,17031460800,41.734303,-87.557463,,,,,,,,,,,,,168423.17301015908,3639
15-016-2990-25-040C,2020,17031460800,41.734303,-87.557463,28283.0,991.0,0.3834510595358224,,,,,,,,,,168423.17301015908,3639
15-016-2990-25-040C,2021,17031460800,41.734303,-87.557463,32003.0,1073.0,0.3625349487418453,,,,,,,,,,168423.17301015908,3639
15-016-2990-25-040C,2022,17031460800,41.734303,-87.557463,32654.0,1133.0,0.3256840247131509,,,,,,,,,,168423.17301015908,3639
15-016-2990-25-040C,2023,17031460800,41.734303,-87.557463,33048.0,1130.0,0.3185840707964602,,,,,,,,,,168423.17301015908,3639
15-016-2990-25-040C,2024,17031460800,41.734303,-87.557463,36812.0,1016.0,0.296259843,,,,,,,,,,168423.17301015908,3639
15-016-2990-25-040C,2025,17031460800,41.734303,-87.557463,,,,,,,,,,,,,168423.17301015908,3639
15-016-2990-25-041C,2018,17031242000,41.900113,-87.662875,82778.0,738.0,0.1409214092140921,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45351.28943026981,4692
15-016-2990-25-041C,2019,17031242000,41.900113,-87.662875,116066.0,674.0,0.066765579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45351.28943026981,4692
15-016-2990-25-041C,2020,17031242000,41.900113,-87.662875,128793.0,704.0,0.055397727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45351.28943026981,4692
15-016-2990-25-041C,2021,17031242000,41.900113,-87.662875,133017.0,706.0,0.0198300283286118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45351.28943026981,4692
15-016-2990-25-041C,2022,17031242000,41.900113,-87.662875,145583.0,748.0,0.018716578,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45351.28943026981,4692
15-016-2990-25-041C,2023,17031242000,41.900113,-87.662875,151724.0,870.0,0.0160919540229885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45351.28943026981,4692
15-016-2990-25-041C,2024,17031242000,41.900113,-87.662875,137333.0,824.0,0.060679612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45351.28943026981,4692
15-016-2990-25-041C,2025,17031242000,41.900113,-87.662875,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45351.28943026981,4692
15-016-2990-25-042C,2018,17031191200,41.917123,-87.759685,50863.0,885.0,0.1954802259887005,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70638.65149578881,3810
15-016-2990-25-042C,2019,17031191200,41.917123,-87.759685,50556.0,892.0,0.2130044843049327,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70638.65149578881,3810
15-016-2990-25-042C,2020,17031191200,41.917123,-87.759685,51125.0,895.0,0.2346368715083799,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70638.65149578881,3810
15-016-2990-25-042C,2021,17031191200,41.917123,-87.759685,54938.0,913.0,0.1861993428258488,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70638.65149578881,3810
15-016-2990-25-042C,2022,17031191200,41.917123,-87.759685,57292.0,874.0,0.148741418764302,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70638.65149578881,3810
15-016-2990-25-042C,2023,17031191200,41.917123,-87.759685,64688.0,824.0,0.1650485436893204,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70638.65149578881,3810
15-016-2990-25-042C,2024,17031191200,41.917123,-87.759685,51449.0,791.0,0.281921618204804,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70638.65149578881,3810
15-016-2990-25-042C,2025,17031191200,41.917123,-87.759685,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70638.65149578881,3810
15-016-2990-25-043C,2018,17031842200,41.907482,-87.645526,99440.0,519.0,0.073217726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69620.29495486166,4212
15-016-2990-25-043C,2019,17031842200,41.907482,-87.645526,86250.0,531.0,0.0546139359698681,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69620.29495486166,4212
15-016-2990-25-043C,2020,17031842200,41.907482,-87.645526,95296.0,664.0,0.028614458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69620.29495486166,4212
15-016-2990-25-043C,2021,17031842200,41.907482,-87.645526,90078.0,666.0,0.0135135135135135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69620.29495486166,4212
15-016-2990-25-043C,2022,17031842200,41.907482,-87.645526,102036.0,683.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69620.29495486166,4212
15-016-2990-25-043C,2023,17031842200,41.907482,-87.645526,95174.0,708.0,0.0466101694915254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69620.29495486166,4212
15-016-2990-25-043C,2024,17031842200,41.907482,-87.645526,162736.0,674.0,0.059347181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69620.29495486166,4212
15-016-2990-25-043C,2025,17031842200,41.907482,-87.645526,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69620.29495486166,4212
15-016-2990-25-044C,2018,17031842800,41.807631,-87.69689,34327.0,1641.0,0.3753808653260207,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,211354.32840392005,7637
15-016-2990-25-044C,2019,17031842800,41.807631,-87.69689,36439.0,1575.0,0.3739682539682539,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,211354.32840392005,7637
15-016-2990-25-044C,2020,17031842800,41.807631,-87.69689,38384.0,1564.0,0.3363171355498721,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,211354.32840392005,7637
15-016-2990-25-044C,2021,17031842800,41.807631,-87.69689,39808.0,1367.0,0.3833211411850768,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,211354.32840392005,7637
15-016-2990-25-044C,2022,17031842800,41.807631,-87.69689,49020.0,1427.0,0.2606867554309741,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,211354.32840392005,7637
15-016-2990-25-044C,2023,17031842800,41.807631,-87.69689,56667.0,1738.0,0.2065592635212888,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,211354.32840392005,7637
15-016-2990-25-044C,2024,17031842800,41.807631,-87.69689,67875.0,1897.0,0.217185028993147,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,211354.32840392005,7637
15-016-2990-25-044C,2025,17031842800,41.807631,-87.69689,,,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,211354.32840392005,7637
15-016-2990-25-046C,2018,17031843100,41.864384,-87.701398,20417.0,325.0,0.3938461538461538,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,102944.85142884898,1747
15-016-2990-25-046C,2019,17031843100,41.864384,-87.701398,22566.0,291.0,0.3573883161512027,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,102944.85142884898,1747
15-016-2990-25-046C,2020,17031843100,41.864384,-87.701398,32383.0,202.0,0.2227722772277227,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,102944.85142884898,1747
15-016-2990-25-046C,2021,17031843100,41.864384,-87.701398,42656.0,280.0,0.3214285714285714,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,102944.85142884898,1747
15-016-2990-25-046C,2022,17031843100,41.864384,-87.701398,46659.0,278.0,0.2949640287769784,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,102944.85142884898,1747
15-016-2990-25-046C,2023,17031843100,41.864384,-87.701398,61648.0,304.0,0.2105263157894736,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,102944.85142884898,1747
15-016-2990-25-046C,2024,17031843100,41.864384,-87.701398,51023.0,272.0,0.2463235294117647,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,102944.85142884898,1747
15-016-2990-25-046C,2025,17031843100,41.864384,-87.701398,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,102944.85142884898,1747
15-016-2990-25-049C,2018,17031020100,42.0160989,-87.6871158,51346.0,753.0,0.1274900398406374,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49610.39205928532,4202
15-016-2990-25-049C,2019,17031020100,42.0160989,-87.6871158,48841.0,756.0,0.16005291005291,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49610.39205928532,4202
15-016-2990-25-049C,2020,17031020100,42.0160989,-87.6871158,51068.0,820.0,0.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49610.39205928532,4202
15-016-2990-25-049C,2021,17031020100,42.0160989,-87.6871158,50041.0,956.0,0.2207112970711297,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49610.39205928532,4202
15-016-2990-25-049C,2022,17031020100,42.0160989,-87.6871158,57029.0,974.0,0.2073921971252566,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49610.39205928532,4202
15-016-2990-25-049C,2023,17031020100,42.0160989,-87.6871158,69850.0,1093.0,0.1747483989021043,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49610.39205928532,4202
15-016-2990-25-049C,2024,17031020100,42.0160989,-87.6871158,64904.0,1092.0,0.1886446886446886,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49610.39205928532,4202
15-016-2990-25-049C,2025,17031020100,42.0160989,-87.6871158,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49610.39205928532,4202
15-016-2990-25-050C,2018,17031330200,41.856362,-87.628274,77578.0,889.0,0.1158605174353205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287581.003030352,4008
15-016-2990-25-050C,2019,17031330200,41.856362,-87.628274,81389.0,890.0,0.1179775280898876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287581.003030352,4008
15-016-2990-25-050C,2020,17031330200,41.856362,-87.628274,118516.0,1051.0,0.083729781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287581.003030352,4008
15-016-2990-25-050C,2021,17031330200,41.856362,-87.628274,117237.0,1092.0,0.044871795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287581.003030352,4008
15-016-2990-25-050C,2022,17031330200,41.856362,-87.628274,128000.0,1096.0,0.062043796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287581.003030352,4008
15-016-2990-25-050C,2023,17031330200,41.856362,-87.628274,140556.0,1093.0,0.037511436,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287581.003030352,4008
15-016-2990-25-050C,2024,17031330200,41.856362,-87.628274,143558.0,1115.0,0.038565022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287581.003030352,4008
15-016-2990-25-050C,2025,17031330200,41.856362,-87.628274,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287581.003030352,4008
15-016-2990-25-051C,2018,17031842400,41.738955,-87.626912,39097.0,664.0,0.2319277108433735,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,166253.42180483343,3041
15-016-2990-25-051C,2019,17031842400,41.738955,-87.626912,47669.0,627.0,0.1993620414673046,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,166253.42180483343,3041
15-016-2990-25-051C,2020,17031842400,41.738955,-87.626912,53715.0,635.0,0.215748031,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,166253.42180483343,3041
15-016-2990-25-051C,2021,17031842400,41.738955,-87.626912,46723.0,643.0,0.1337480559875583,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,166253.42180483343,3041
15-016-2990-25-051C,2022,17031842400,41.738955,-87.626912,72616.0,728.0,0.1002747252747252,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,166253.42180483343,3041
15-016-2990-25-051C,2023,17031842400,41.738955,-87.626912,100870.0,794.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,166253.42180483343,3041
15-016-2990-25-051C,2024,17031842400,41.738955,-87.626912,78494.0,695.0,0.04028777,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,166253.42180483343,3041
15-016-2990-25-051C,2025,17031842400,41.738955,-87.626912,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,166253.42180483343,3041
15-016-2990-25-0526,2018,17031450300,41.7377,-87.5729,44333.0,906.0,0.1092715231788079,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,222451.0419276118,3252
15-016-2990-25-0526,2019,17031450300,41.7377,-87.5729,49896.0,835.0,0.1005988023952095,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,222451.0419276118,3252
15-016-2990-25-0526,2020,17031450300,41.7377,-87.5729,50022.0,785.0,0.1503184713375796,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,222451.0419276118,3252
15-016-2990-25-0526,2021,17031450300,41.7377,-87.5729,46475.0,832.0,0.1454326923076923,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,222451.0419276118,3252
15-016-2990-25-0526,2022,17031450300,41.7377,-87.5729,51990.0,832.0,0.1670673076923076,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,222451.0419276118,3252
15-016-2990-25-0526,2023,17031450300,41.7377,-87.5729,46207.0,750.0,0.1106666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,222451.0419276118,3252
15-016-2990-25-0526,2024,17031450300,41.7377,-87.5729,45869.0,708.0,0.1144067796610169,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,222451.0419276118,3252
15-016-2990-25-0526,2025,17031450300,41.7377,-87.5729,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,222451.0419276118,3252
15-016-2990-25-052C,2018,17031842400,41.738955,-87.626912,39097.0,664.0,0.2319277108433735,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,166253.42180483343,3041
15-016-2990-25-052C,2019,17031842400,41.738955,-87.626912,47669.0,627.0,0.1993620414673046,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,166253.42180483343,3041
15-016-2990-25-052C,2020,17031842400,41.738955,-87.626912,53715.0,635.0,0.215748031,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,166253.42180483343,3041
15-016-2990-25-052C,2021,17031842400,41.738955,-87.626912,46723.0,643.0,0.1337480559875583,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,166253.42180483343,3041
15-016-2990-25-052C,2022,17031842400,41.738955,-87.626912,72616.0,728.0,0.1002747252747252,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,166253.42180483343,3041
15-016-2990-25-052C,2023,17031842400,41.738955,-87.626912,100870.0,794.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,166253.42180483343,3041
15-016-2990-25-052C,2024,17031842400,41.738955,-87.626912,78494.0,695.0,0.04028777,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,166253.42180483343,3041
15-016-2990-25-052C,2025,17031842400,41.738955,-87.626912,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,166253.42180483343,3041
15-016-2990-25-0531,2018,17031839200,41.8396,-87.6187,33295.0,390.0,0.0205128205128205,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,258690.84491109016,2749
15-016-2990-25-0531,2019,17031839200,41.8396,-87.6187,35707.0,375.0,0.1146666666666666,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,258690.84491109016,2749
15-016-2990-25-0531,2020,17031839200,41.8396,-87.6187,38397.0,408.0,0.098039216,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,258690.84491109016,2749
15-016-2990-25-0531,2021,17031839200,41.8396,-87.6187,40533.0,338.0,0.165680473372781,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,258690.84491109016,2749
15-016-2990-25-0531,2022,17031839200,41.8396,-87.6187,43090.0,300.0,0.1766666666666666,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,258690.84491109016,2749
15-016-2990-25-0531,2023,17031839200,41.8396,-87.6187,39133.0,364.0,0.1510989010989011,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,258690.84491109016,2749
15-016-2990-25-0531,2024,17031839200,41.8396,-87.6187,39924.0,368.0,0.1032608695652173,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,258690.84491109016,2749
15-016-2990-25-0531,2025,17031839200,41.8396,-87.6187,,,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,258690.84491109016,2749
15-016-2990-25-0533,2018,17031839000,41.87346,-87.62794,102188.0,1691.0,0.051448847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401661.8143201967,10435
15-016-2990-25-0533,2019,17031839000,41.87346,-87.62794,105094.0,1801.0,0.084397557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401661.8143201967,10435
15-016-2990-25-0533,2020,17031839000,41.87346,-87.62794,99438.0,1785.0,0.02464986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401661.8143201967,10435
15-016-2990-25-0533,2021,17031839000,41.87346,-87.62794,103298.0,1875.0,0.044266667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401661.8143201967,10435
15-016-2990-25-0533,2022,17031839000,41.87346,-87.62794,110306.0,1562.0,0.017925736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401661.8143201967,10435
15-016-2990-25-0533,2023,17031839000,41.87346,-87.62794,95565.0,1847.0,0.0238224147265836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401661.8143201967,10435
15-016-2990-25-0533,2024,17031839000,41.87346,-87.62794,106650.0,1544.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401661.8143201967,10435
15-016-2990-25-0533,2025,17031839000,41.87346,-87.62794,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401661.8143201967,10435
15-016-2990-25-0534,2018,17031191200,41.9194,-87.7618,50863.0,885.0,0.1954802259887005,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70638.65149578881,3810
15-016-2990-25-0534,2019,17031191200,41.9194,-87.7618,50556.0,892.0,0.2130044843049327,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70638.65149578881,3810
15-016-2990-25-0534,2020,17031191200,41.9194,-87.7618,51125.0,895.0,0.2346368715083799,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70638.65149578881,3810
15-016-2990-25-0534,2021,17031191200,41.9194,-87.7618,54938.0,913.0,0.1861993428258488,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70638.65149578881,3810
15-016-2990-25-0534,2022,17031191200,41.9194,-87.7618,57292.0,874.0,0.148741418764302,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70638.65149578881,3810
15-016-2990-25-0534,2023,17031191200,41.9194,-87.7618,64688.0,824.0,0.1650485436893204,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70638.65149578881,3810
