x_POP20,School Name,district,county,school_type,grades_served,year,y_chronic_abs,y_ela_prof,y_grad_4yr,y_math_prof,x_ap_coursework,x_attendance_rate,x_dropout_rate,x_enrollment,x_mobility_rate,x_pct_asian,x_pct_black,x_pct_el,x_pct_hispanic,x_pct_homeless,x_pct_iep,x_pct_low_income,x_pct_white,x_suspension_rate,x_teacher_attendance,x_teacher_retention,x_D_black_white,x_D_lowincome_notlowincome,x_D_white_hispanic,x_median_hh_income,x_total_n_hh,x_hh_under_0.5_pov,x_hh_between_0.5_0.74_pov,x_hh_between_0.75_0.99_pov,x_hh_between_1.00_to_1.24_pov,x_hh_between_1.25_to_1.49_pov,x_hh_between_1.50_to_1.74_pov,x_hh_between_1.75_to_1.84_pov,x_hh_between_1.85_to_1.99_pov,x_hh_between_2.00_to_2.99_pov,x_hh_between_3.00_to_3.99_pov,x_hh_between_4.00_to_4.99_pov,x_hh_between_5.00_and_over_pov,x_pov_share_under_1_00,x_Urban,x_LILATracts_1And10,x_LILATracts_halfAnd10,x_LILATracts_1And20,x_LILATracts_Vehicle,x_LowIncomeTracts,x_LA1and10,x_LAhalfand10,x_LA1and20,x_transport_length
2480.0,Noble St Chtr-UIC College Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2018,24.8,36.7,88.2,47.3,,92.7,0.7,939.0,4.9,3.4,30.6,9.7,63.7,3.7,14.7,85.3,1.5,,,,0.7864616524779631,0.5877897656269258,0.6230274556540557,19429.0,553.0,153.0,27.0,50.0,70.0,68.0,9.0,0.0,0.0,71.0,48.0,0.0,57.0,0.4159132007233273,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,290503.71415389597
2480.0,Noble St Chtr-UIC College Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2019,18.6,42.6,94.2,57.4,,93.2,4.6,934.0,4.8,3.1,30.0,10.7,64.9,3.9,14.0,85.1,1.2,,,62.0,0.7839074603594075,0.5542569409271805,0.6247704774800023,20068.0,625.0,136.0,28.0,105.0,45.0,46.0,8.0,0.0,0.0,74.0,76.0,6.0,101.0,0.4304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,290503.71415389597
2480.0,Noble St Chtr-UIC College Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2020,10.8,,95.4,,261.0,95.7,2.5,959.0,4.7,3.4,29.1,11.6,65.3,4.6,14.6,85.0,1.4,4.6,,79.4,0.7873785595622814,0.5458890801078016,0.6231312056700935,20089.0,632.0,108.0,57.0,91.0,55.0,53.0,0.0,23.0,0.0,51.0,11.0,5.0,178.0,0.4050632911392405,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,290503.71415389597
2480.0,Noble St Chtr-UIC College Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2021,47.0,15.5,96.8,12.9,261.0,84.5,0.1,1003.0,0.8,3.7,31.4,11.0,62.9,3.6,15.0,84.8,1.3,4.6,,75.4,0.7967067793961019,0.5492514836824691,0.6148661607598671,28125.0,623.0,68.0,93.0,109.0,32.0,16.0,0.0,25.0,0.0,78.0,97.0,4.0,101.0,0.4333868378812199,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,290503.71415389597
2480.0,Noble St Chtr-UIC College Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2022,60.8,9.3,98.7,15.4,,82.1,,911.0,6.3,4.1,31.2,12.0,63.1,4.0,16.9,78.4,,,,78.4,0.7965876587239,0.5284115178179017,0.6101835313650843,19304.0,632.0,239.0,55.0,115.0,34.0,16.0,39.0,24.0,0.0,0.0,64.0,10.0,36.0,0.6471518987341772,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,290503.71415389597
2480.0,Noble St Chtr-UIC College Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2023,54.9,13.9,91.2,8.8,261.0,84.9,3.5,899.0,14.5,3.4,36.6,15.2,58.2,4.9,15.6,89.3,1.4,4.6,,70.8,0.7939227726308796,0.5118302351061063,0.6030007625551171,21521.0,467.0,199.0,14.0,71.0,51.0,16.0,21.0,24.0,0.0,0.0,58.0,13.0,0.0,0.6081370449678801,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,290503.71415389597
2480.0,Noble St Chtr-UIC College Prep,Chicago Public Schools District 299,Cook,HIGH SCHOOL,Grade 9 - 12,2024,53.1,14.6,91.4,10.2,315.0,85.5,3.0,927.0,14.7,4.9,42.2,16.4,50.7,5.1,11.8,82.6,1.6,7.9,97.9,69.2,0.7885703578630185,0.5226036612987716,0.5984771053748413,29363.0,351.0,132.0,15.0,8.0,41.0,33.0,17.0,24.0,0.0,0.0,68.0,11.0,2.0,0.4415954415954416,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,290503.71415389597
2480.0,Noble St Chtr-UIC College Prep,Chicago Public Schools District 299,Cook,HIGH SCHOOL,Grade 9 - 12,2025,49.3,36.5,86.6,13.7,315.0,86.7,2.3,940.0,9.9,5.2,46.7,17.9,45.4,4.8,12.6,84.6,1.5,7.9,98.4,67.4,0.7828371078077657,0.5053128806800504,0.5947474157648664,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,290503.71415389597
2651.0,Noble St Chtr-Chicago Bulls Prep,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2017,43.2,39.3,98.3,46.3,,93.4,0.4,1142.0,5.3,0.3,31.0,6.8,68.0,1.3,6.6,89.0,0.3,,0.0,,0.7865127144466507,0.6084814665314048,0.6303904112872264,18147.0,434.0,105.0,33.0,7.0,38.0,0.0,0.0,9.0,48.0,34.0,29.0,19.0,112.0,0.3341013824884792,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,188651.62811766315
2651.0,Noble St Chtr-Chicago Bulls Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2018,21.7,29.1,92.3,43.7,,93.4,0.1,1136.0,3.4,,32.7,8.0,65.9,2.1,14.6,90.3,,,,,0.7864616524779631,0.5877897656269258,0.6230274556540557,22951.0,441.0,86.0,42.0,8.0,44.0,14.0,0.0,9.0,32.0,29.0,43.0,26.0,108.0,0.3083900226757369,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,188651.62811766315
2651.0,Noble St Chtr-Chicago Bulls Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2019,22.4,28.1,94.8,47.5,,92.6,1.8,1137.0,6.0,0.4,31.3,9.6,67.1,2.4,16.1,90.1,0.6,,,78.9,0.7839074603594075,0.5542569409271805,0.6247704774800023,26971.0,472.0,75.0,18.0,8.0,45.0,15.0,0.0,9.0,29.0,31.0,44.0,59.0,139.0,0.2139830508474576,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,188651.62811766315
2651.0,Noble St Chtr-Chicago Bulls Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2020,16.6,,94.7,,375.0,93.9,1.8,1167.0,6.2,0.5,32.2,11.5,65.6,2.0,16.0,87.7,0.6,9.3,,87.2,0.7873785595622814,0.5458890801078016,0.6231312056700935,23175.0,381.0,95.0,0.0,0.0,9.0,11.0,0.0,0.0,44.0,74.0,25.0,39.0,84.0,0.2493438320209973,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,188651.62811766315
2651.0,Noble St Chtr-Chicago Bulls Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2021,59.0,14.8,97.2,16.5,375.0,78.0,0.4,1193.0,3.4,,34.4,12.3,63.8,2.8,18.1,89.7,,9.3,,82.0,0.7967067793961019,0.5492514836824691,0.6148661607598671,32833.0,474.0,88.0,0.0,0.0,49.0,26.0,0.0,0.0,0.0,70.0,64.0,74.0,103.0,0.1856540084388185,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,188651.62811766315
2651.0,Noble St Chtr-Chicago Bulls Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2022,60.5,11.6,98.3,15.8,,83.5,,1172.0,6.9,,36.0,15.1,62.5,1.7,19.3,88.3,,,,84.2,0.7965876587239,0.5284115178179017,0.6101835313650843,26673.0,544.0,131.0,0.0,0.0,30.0,29.0,0.0,10.0,0.0,71.0,62.0,62.0,149.0,0.2408088235294117,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,188651.62811766315
2651.0,Noble St Chtr-Chicago Bulls Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2023,51.8,9.0,94.2,11.6,375.0,85.5,0.9,1167.0,7.3,,39.5,17.1,59.0,2.7,17.7,88.2,,9.3,,74.2,0.7939227726308796,0.5118302351061063,0.6030007625551171,,517.0,75.0,0.0,0.0,40.0,10.0,0.0,14.0,27.0,122.0,44.0,81.0,104.0,0.1450676982591876,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,188651.62811766315
2651.0,Noble St Chtr-Chicago Bulls Prep,Chicago Public Schools District 299,Cook,HIGH SCHOOL,Grade 9 - 12,2024,44.0,9.1,95.8,7.5,462.0,87.4,,1152.0,13.4,,50.4,15.9,47.4,1.3,18.0,86.8,1.1,2.6,98.6,70.0,0.7885703578630185,0.5226036612987716,0.5984771053748413,,576.0,166.0,0.0,0.0,42.0,8.0,0.0,24.0,23.0,126.0,85.0,8.0,94.0,0.2881944444444444,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,188651.62811766315
2651.0,Noble St Chtr-Chicago Bulls Prep,Chicago Public Schools District 299,Cook,HIGH SCHOOL,Grade 9 - 12,2025,54.2,37.6,88.2,16.1,462.0,85.2,2.8,1051.0,12.3,,57.5,16.6,40.7,1.9,18.7,87.1,1.0,2.6,100.0,60.3,0.7828371078077657,0.5053128806800504,0.5947474157648664,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,188651.62811766315
4846.0,Noble St Chtr-Muchin College Prep,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2017,18.4,39.5,99.0,34.1,,95.5,0.0,943.0,3.1,4.8,26.2,5.5,67.4,3.8,4.8,85.3,1.0,,0.0,,0.7865127144466507,0.6084814665314048,0.6303904112872264,,,,,,,,,,,,,,,,,,,,,,,,,816052.5388814225
4846.0,Noble St Chtr-Muchin College Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2018,15.1,40.0,93.4,47.0,,95.0,0.3,956.0,2.8,4.1,27.2,6.8,67.4,3.7,11.2,84.6,,,,,0.7864616524779631,0.5877897656269258,0.6230274556540557,,,,,,,,,,,,,,,,,,,,,,,,,816052.5388814225
4846.0,Noble St Chtr-Muchin College Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2019,16.5,31.0,92.0,41.8,,94.4,2.1,973.0,3.0,3.7,28.8,9.5,66.3,3.3,11.3,85.2,0.4,,,75.0,0.7839074603594075,0.5542569409271805,0.6247704774800023,,,,,,,,,,,,,,,,,,,,,,,,,816052.5388814225
4846.0,Noble St Chtr-Muchin College Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2020,9.7,,99.6,,433.0,95.3,2.0,972.0,3.4,3.5,28.6,10.3,66.6,5.5,11.9,83.5,0.5,1.4,,79.0,0.7873785595622814,0.5458890801078016,0.6231312056700935,176506.0,815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,725.0,0.0,,,,,,,,,,816052.5388814225
4846.0,Noble St Chtr-Muchin College Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2021,60.9,17.0,96.4,15.4,433.0,76.6,0.0,979.0,1.7,4.3,31.1,11.6,63.7,3.8,11.5,83.7,,1.4,,72.5,0.7967067793961019,0.5492514836824691,0.6148661607598671,178084.0,865.0,49.0,0.0,0.0,0.0,55.0,0.0,0.0,39.0,0.0,0.0,83.0,639.0,0.0566473988439306,,,,,,,,,,816052.5388814225
4846.0,Noble St Chtr-Muchin College Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2022,59.7,15.0,97.3,15.0,,85.3,,957.0,5.9,5.4,31.9,13.1,61.3,5.9,12.3,79.8,,,,72.4,0.7965876587239,0.5284115178179017,0.6101835313650843,162021.0,847.0,59.0,0.0,0.0,0.0,119.0,0.0,0.0,43.0,0.0,0.0,93.0,533.0,0.069657615,,,,,,,,,,816052.5388814225
4846.0,Noble St Chtr-Muchin College Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2023,39.5,15.3,96.0,10.9,433.0,88.9,1.7,842.0,16.5,5.0,34.9,15.7,58.7,7.4,12.7,79.6,,1.4,,70.6,0.7939227726308796,0.5118302351061063,0.6030007625551171,109211.0,1087.0,60.0,0.0,0.0,0.0,111.0,0.0,0.0,39.0,37.0,20.0,206.0,614.0,0.055197792,,,,,,,,,,816052.5388814225
4846.0,Noble St Chtr-Muchin College Prep,Chicago Public Schools District 299,Cook,HIGH SCHOOL,Grade 9 - 12,2024,41.8,13.2,92.3,13.2,413.0,88.1,2.2,936.0,9.4,5.1,44.3,17.0,48.8,6.3,12.2,77.0,1.2,5.9,100.0,72.1,0.7885703578630185,0.5226036612987716,0.5984771053748413,97725.0,1102.0,59.0,0.0,0.0,72.0,107.0,0.0,47.0,45.0,43.0,21.0,121.0,587.0,0.05353902,,,,,,,,,,816052.5388814225
4846.0,Noble St Chtr-Muchin College Prep,Chicago Public Schools District 299,Cook,HIGH SCHOOL,Grade 9 - 12,2025,48.9,35.1,92.3,14.3,413.0,87.8,2.2,891.0,14.1,4.4,48.7,18.4,45.3,6.2,12.9,72.6,1.2,5.9,100.0,68.9,0.7828371078077657,0.5053128806800504,0.5947474157648664,,,,,,,,,,,,,,,,,,,,,,,,,816052.5388814225
3573.0,Noble St Chtr-Johnson College Prep,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2017,55.7,25.2,96.1,14.7,,87.5,2.2,859.0,14.7,0.5,96.5,0.9,2.2,16.2,10.2,96.6,0.1,,0.0,,0.7865127144466507,0.6084814665314048,0.6303904112872264,15612.0,652.0,100.0,0.0,123.0,74.0,112.0,76.0,0.0,43.0,79.0,20.0,5.0,20.0,0.3420245398773006,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89517.54886498989
3573.0,Noble St Chtr-Johnson College Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2018,54.3,9.0,80.3,10.0,,86.2,0.3,780.0,14.9,,97.2,,2.1,16.5,20.8,96.0,,,,,0.7864616524779631,0.5877897656269258,0.6230274556540557,17295.0,753.0,94.0,0.0,150.0,80.0,99.0,85.0,0.0,23.0,124.0,60.0,11.0,27.0,0.3240371845949535,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89517.54886498989
3573.0,Noble St Chtr-Johnson College Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2019,46.0,9.8,84.9,18.3,,88.3,6.1,765.0,17.1,0.1,95.7,0.8,3.5,17.4,20.9,91.8,,,,63.0,0.7839074603594075,0.5542569409271805,0.6247704774800023,16411.0,716.0,150.0,0.0,136.0,82.0,62.0,74.0,0.0,25.0,136.0,51.0,0.0,0.0,0.3994413407821229,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89517.54886498989
3573.0,Noble St Chtr-Johnson College Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2020,31.7,,92.7,,234.0,91.4,6.1,630.0,13.9,,96.0,0.5,3.5,18.6,22.9,94.0,,4.9,,72.5,0.7873785595622814,0.5458890801078016,0.6231312056700935,19167.0,655.0,187.0,0.0,102.0,32.0,68.0,43.0,0.0,23.0,152.0,48.0,0.0,0.0,0.4412213740458015,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89517.54886498989
3573.0,Noble St Chtr-Johnson College Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2021,79.1,2.6,92.1,2.6,234.0,62.7,0.4,519.0,7.8,,95.4,,3.7,9.1,22.5,88.4,,4.9,,68.5,0.7967067793961019,0.5492514836824691,0.6148661607598671,20370.0,775.0,192.0,0.0,124.0,40.0,146.0,40.0,0.0,30.0,155.0,48.0,0.0,0.0,0.4077419354838709,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89517.54886498989
3573.0,Noble St Chtr-Johnson College Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2022,78.4,6.2,91.9,3.8,,76.2,,491.0,16.7,,94.9,,4.1,16.7,25.3,87.0,,,,71.9,0.7965876587239,0.5284115178179017,0.6101835313650843,22846.0,698.0,178.0,0.0,38.0,14.0,111.0,48.0,0.0,0.0,189.0,28.0,66.0,26.0,0.3094555873925501,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89517.54886498989
3573.0,Noble St Chtr-Johnson College Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2023,63.3,5.3,87.3,2.1,234.0,82.1,3.8,470.0,14.1,,94.7,,4.3,15.5,21.1,94.0,,4.9,,65.8,0.7939227726308796,0.5118302351061063,0.6030007625551171,18333.0,609.0,152.0,25.0,18.0,26.0,117.0,20.0,0.0,0.0,157.0,12.0,61.0,21.0,0.3201970443349753,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89517.54886498989
3573.0,Noble St Chtr-Johnson College Prep,Chicago Public Schools District 299,Cook,HIGH SCHOOL,Grade 9 - 12,2024,59.0,,81.9,,125.0,83.7,3.2,457.0,21.9,,94.7,,4.2,14.0,21.7,90.6,,4.8,100.0,67.2,0.7885703578630185,0.5226036612987716,0.5984771053748413,22865.0,733.0,59.0,93.0,56.0,31.0,178.0,38.0,0.0,0.0,98.0,17.0,76.0,87.0,0.2837653478854025,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89517.54886498989
3573.0,Noble St Chtr-Johnson College Prep,Chicago Public Schools District 299,Cook,HIGH SCHOOL,Grade 9 - 12,2025,65.9,22.0,82.7,,125.0,81.5,1.9,498.0,17.9,,94.4,,4.6,11.8,21.7,92.0,,4.8,100.0,62.3,0.7828371078077657,0.5053128806800504,0.5947474157648664,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89517.54886498989
2394.0,Noble St Chtr-Hansberry College Prep - Silver,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2017,57.7,20.8,97.3,11.7,,90.1,0.1,705.0,14.3,0.0,98.2,0.9,1.4,7.0,10.2,86.5,0.0,,0.0,,0.7865127144466507,0.6084814665314048,0.6303904112872264,37434.0,542.0,101.0,33.0,10.0,23.0,21.0,15.0,50.0,22.0,141.0,29.0,37.0,60.0,0.2656826568265683,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,137066.3897528547
2394.0,Noble St Chtr-Hansberry College Prep - Silver,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2018,35.7,21.7,81.9,12.2,,91.0,1.8,628.0,13.2,,98.4,,,5.3,21.8,87.1,,,,,0.7864616524779631,0.5877897656269258,0.6230274556540557,40777.0,584.0,87.0,39.0,15.0,25.0,21.0,16.0,18.0,34.0,165.0,30.0,31.0,103.0,0.2414383561643835,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,137066.3897528547
2394.0,Noble St Chtr-Hansberry College Prep - Silver,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2019,29.1,20.0,87.5,21.7,,92.6,5.2,554.0,14.5,,99.1,1.3,0.7,2.9,20.4,80.1,,,,75.0,0.7839074603594075,0.5542569409271805,0.6247704774800023,43500.0,595.0,64.0,23.0,19.0,18.0,21.0,26.0,27.0,55.0,151.0,31.0,51.0,109.0,0.1781512605042017,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,137066.3897528547
2394.0,Noble St Chtr-Hansberry College Prep - Silver,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2020,14.2,,97.2,,0.0,95.2,3.6,491.0,8.3,,99.0,1.6,0.6,4.7,19.3,85.3,0.2,12.8,,76.1,0.7873785595622814,0.5458890801078016,0.6231312056700935,42044.0,599.0,53.0,18.0,101.0,11.0,26.0,30.0,3.0,57.0,88.0,32.0,56.0,124.0,0.2871452420701169,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,137066.3897528547
2394.0,Noble St Chtr-Hansberry College Prep - Silver,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2021,65.0,9.3,87.7,1.7,0.0,74.3,0.4,499.0,8.0,,98.6,,,4.8,20.6,83.0,,12.8,,77.9,0.7967067793961019,0.5492514836824691,0.6148661607598671,43111.0,657.0,58.0,21.0,91.0,11.0,27.0,41.0,5.0,79.0,140.0,44.0,44.0,96.0,0.258751903,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,137066.3897528547
2394.0,Noble St Chtr-Hansberry College Prep - Silver,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2022,61.2,10.8,92.5,13.6,,83.6,,488.0,13.5,,97.7,,,6.1,21.3,75.6,,,,81.3,0.7965876587239,0.5284115178179017,0.6101835313650843,53929.0,701.0,19.0,18.0,101.0,8.0,32.0,37.0,5.0,76.0,89.0,77.0,89.0,150.0,0.1968616262482168,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,137066.3897528547
2394.0,Noble St Chtr-Hansberry College Prep - Silver,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2023,49.5,3.7,82.2,2.8,0.0,86.4,3.8,493.0,8.6,,97.6,,,7.1,19.7,78.3,,12.8,,77.9,0.7939227726308796,0.5118302351061063,0.6030007625551171,59188.0,700.0,16.0,14.0,93.0,5.0,40.0,60.0,6.0,142.0,83.0,69.0,63.0,109.0,0.1757142857142857,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,137066.3897528547
2394.0,Noble St Chtr-Hansberry College Prep - Silver,Chicago Public Schools District 299,Cook,HIGH SCHOOL,Grade 9 - 12,2024,50.6,,88.3,,0.0,87.2,2.7,514.0,7.8,,98.1,,,8.4,20.2,82.5,,3.3,96.9,74.1,0.7885703578630185,0.5226036612987716,0.5984771053748413,64615.0,674.0,12.0,14.0,92.0,6.0,55.0,39.0,25.0,109.0,82.0,71.0,94.0,75.0,0.1750741839762611,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,137066.3897528547
2394.0,Noble St Chtr-Hansberry College Prep - Silver,Chicago Public Schools District 299,Cook,HIGH SCHOOL,Grade 9 - 12,2025,56.0,26.0,86.1,,0.0,85.7,3.2,527.0,13.2,,97.7,,,6.5,21.1,85.8,,3.3,100.0,64.8,0.7828371078077657,0.5053128806800504,0.5947474157648664,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,137066.3897528547
2880.0,Noble St Chtr-DRW Trading College Prep,City of Chicago SD 299,Cook,HIGH SCHOOL,Grade 9 - 12,2017,77.6,15.9,94.9,11.6,,88.5,0.0,541.0,16.3,0.0,93.3,0.6,5.7,14.2,15.7,95.6,0.4,,0.0,,0.7865127144466507,0.6084814665314048,0.6303904112872264,18036.0,578.0,138.0,103.0,25.0,84.0,47.0,63.0,12.0,26.0,22.0,45.0,0.0,13.0,0.4602076124567474,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125759.03306972767
2880.0,Noble St Chtr-DRW Trading College Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2018,55.6,12.4,83.6,13.2,,86.4,1.0,508.0,17.1,,94.7,,4.5,14.2,27.4,94.1,,,,,0.7864616524779631,0.5877897656269258,0.6230274556540557,21198.0,515.0,107.0,76.0,32.0,60.0,58.0,60.0,0.0,24.0,28.0,59.0,0.0,11.0,0.4174757281553398,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125759.03306972767
2880.0,Noble St Chtr-DRW Trading College Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2019,67.1,6.5,90.7,7.8,,87.4,7.9,355.0,20.9,0.3,95.5,0.3,3.7,19.2,30.7,94.4,,,,28.1,0.7839074603594075,0.5542569409271805,0.6247704774800023,19792.0,497.0,103.0,79.0,38.0,43.0,51.0,44.0,0.0,7.0,49.0,55.0,10.0,18.0,0.4426559356136821,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125759.03306972767
2880.0,Noble St Chtr-DRW Trading College Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2020,27.7,,83.3,,97.0,92.0,6.4,284.0,16.2,,95.1,0.4,4.2,20.4,32.7,91.9,0.4,0.8,,50.8,0.7873785595622814,0.5458890801078016,0.6231312056700935,25962.0,528.0,120.0,43.0,28.0,48.0,63.0,77.0,7.0,7.0,32.0,62.0,15.0,26.0,0.3617424242424242,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125759.03306972767
2880.0,Noble St Chtr-DRW Trading College Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2021,86.2,3.8,92.9,3.8,97.0,51.4,0.4,294.0,6.8,,94.2,,5.8,9.9,29.9,78.2,,0.8,,51.7,0.7967067793961019,0.5492514836824691,0.6148661607598671,22500.0,528.0,112.0,73.0,28.0,51.0,36.0,55.0,7.0,8.0,35.0,56.0,20.0,47.0,0.4034090909090909,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125759.03306972767
2880.0,Noble St Chtr-DRW Trading College Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2022,83.6,2.7,89.6,2.7,,72.1,,318.0,19.5,,94.7,,4.4,16.7,28.9,88.1,,,,63.2,0.7965876587239,0.5284115178179017,0.6101835313650843,23587.0,496.0,104.0,60.0,36.0,17.0,29.0,52.0,7.0,10.0,36.0,64.0,33.0,48.0,0.4032258064516129,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125759.03306972767
2880.0,Noble St Chtr-DRW Trading College Prep,City of Chicago SD 299,Cook,CHARTER SCH,Grade 9 - 12,2023,79.3,5.1,76.7,7.6,97.0,76.0,9.9,348.0,31.2,,98.0,,,22.4,24.1,86.5,,0.8,,56.4,0.7939227726308796,0.5118302351061063,0.6030007625551171,21726.0,523.0,97.0,66.0,49.0,0.0,0.0,51.0,7.0,20.0,60.0,42.0,36.0,95.0,0.4053537284894837,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125759.03306972767
2880.0,Noble St Chtr-DRW Trading College Prep,Chicago Public Schools District 299,Cook,HIGH SCHOOL,Grade 9 - 12,2024,68.9,,79.2,,35.0,81.6,7.5,367.0,24.1,,97.8,,,32.7,22.9,91.8,,11.3,100.0,51.2,0.7885703578630185,0.5226036612987716,0.5984771053748413,25483.0,448.0,69.0,52.0,0.0,45.0,0.0,49.0,8.0,21.0,23.0,61.0,15.0,105.0,0.2700892857142857,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125759.03306972767
